powerInW,timeInMinutes
1784.67,0
1922.34,1
1733.86,2
1998.58,3
1770.12,4
1872.02,5
1488.91,6
1690.64,7
1945.45,8
1771.0,9
1652.18,10
1803.6,11
1772.86,12
1536.97,13
1739.13,14
1558.32,15
1678.2,16
1387.75,17
1406.2,18
1614.03,19
1835.66,20
1850.3,21
1917.8,22
1849.22,23
1610.02,24
1884.29,25
1741.63,26
1583.73,27
1682.66,28
1698.35,29
0.0,30
0.0,31
0.0,32
1642.07,33
1777.68,34
1804.4,35
1754.1,36
1291.6,37
1776.54,38
1763.68,39
1652.87,40
1873.36,41
1724.16,42
1657.19,43
1824.43,44
1677.01,45
1688.81,46
1746.18,47
1853.1,48
1898.54,49
1776.71,50
2142.11,51
1554.62,52
1762.55,53
1773.99,54
1934.78,55
1566.81,56
1652.69,57
1486.76,58
1723.41,59
1728.62,60
