powerInW,timeInMinutes
320.0,0
320.0,1
320.0,2
320.0,3
320.0,4
320.0,5
320.0,6
320.0,7
320.0,8
320.0,9
320.0,10
320.0,11
320.0,12
320.0,13
320.0,14
320.0,15
320.0,16
320.0,17
320.0,18
320.0,19
320.0,20
320.0,21
320.0,22
220.0,23
220.0,24
220.0,25
220.0,26
220.0,27
220.0,28
220.0,29
220.0,30
220.0,31
220.0,32
220.0,33
220.0,34
220.0,35
220.0,36
220.0,37
220.0,38
220.0,39
220.0,40
220.0,41
220.0,42
220.0,43
220.0,44
220.0,45
220.0,46
220.0,47
220.0,48
220.0,49
220.0,50
220.0,51
220.0,52
220.0,53
220.0,54
220.0,55
220.0,56
220.0,57
220.0,58
220.0,59
220.0,60
220.0,61
220.0,62
220.0,63
220.0,64
220.0,65
220.0,66
220.0,67
220.0,68
220.0,69
220.0,70
220.0,71
220.0,72
220.0,73
220.0,74
220.0,75
220.0,76
220.0,77
220.0,78
220.0,79
220.0,80
220.0,81
220.0,82
220.0,83
220.0,84
220.0,85
220.0,86
220.0,87
220.0,88
220.0,89
220.0,90
220.0,91
220.0,92
220.0,93
220.0,94
220.0,95
220.0,96
220.0,97
220.0,98
220.0,99
220.0,100
320.0,101
320.0,102
320.0,103
320.0,104
320.0,105
320.0,106
320.0,107
320.0,108
320.0,109
300.0,110
300.0,111
300.0,112
300.0,113
300.0,114
300.0,115
300.0,116
300.0,117
200.0,118
200.0,119
200.0,120
200.0,121
200.0,122
200.0,123
200.0,124
200.0,125
200.0,126
200.0,127
200.0,128
200.0,129
200.0,130
200.0,131
200.0,132
200.0,133
200.0,134
200.0,135
200.0,136
200.0,137
200.0,138
200.0,139
200.0,140
200.0,141
200.0,142
200.0,143
200.0,144
200.0,145
200.0,146
200.0,147
200.0,148
200.0,149
200.0,150
200.0,151
200.0,152
200.0,153
200.0,154
200.0,155
200.0,156
200.0,157
200.0,158
200.0,159
200.0,160
200.0,161
200.0,162
200.0,163
200.0,164
200.0,165
200.0,166
200.0,167
200.0,168
200.0,169
200.0,170
200.0,171
200.0,172
200.0,173
200.0,174
200.0,175
200.0,176
200.0,177
200.0,178
200.0,179
200.0,180
200.0,181
200.0,182
200.0,183
200.0,184
200.0,185
200.0,186
200.0,187
200.0,188
200.0,189
200.0,190
200.0,191
200.0,192
200.0,193
200.0,194
200.0,195
200.0,196
200.0,197
200.0,198
200.0,199
200.0,200
200.0,201
200.0,202
200.0,203
200.0,204
200.0,205
200.0,206
200.0,207
200.0,208
200.0,209
