powerInW,timeInMinutes
1557.69,0
1520.19,1
1710.47,2
1715.15,3
2057.38,4
1992.53,5
1879.53,6
1489.24,7
1545.5,8
1612.56,9
1827.37,10
1590.9,11
1897.59,12
1836.07,13
1472.63,14
1612.66,15
1662.33,16
1705.0,17
2068.12,18
1670.16,19
2059.57,20
1677.56,21
1771.73,22
1674.36,23
1625.19,24
1684.76,25
1603.19,26
1780.76,27
1929.36,28
1827.57,29
1676.87,30
1624.08,31
1406.06,32
1595.9,33
0.0,34
0.0,35
0.0,36
0.0,37
1716.93,38
1632.91,39
1804.73,40
1683.86,41
1838.42,42
1819.38,43
1733.94,44
2104.29,45
1801.22,46
1413.52,47
1602.54,48
1659.2,49
1468.63,50
1808.95,51
1626.84,52
1472.31,53
1533.94,54
1607.44,55
1650.45,56
1747.79,57
1746.34,58
1889.16,59
1541.27,60
1466.51,61
1755.83,62
1670.52,63
1985.07,64
1495.22,65
1613.01,66
1616.54,67
1353.28,68
1423.59,69
0.0,70
1910.25,71
1814.14,72
1720.42,73
1474.4,74
1621.22,75
1646.95,76
1729.54,77
1803.53,78
1711.12,79
1816.43,80
1846.47,81
1914.16,82
1881.02,83
1549.7,84
1628.39,85
2032.76,86
1577.6,87
1481.76,88
1506.35,89
1596.46,90
1646.47,91
1788.91,92
1420.64,93
1754.03,94
1679.08,95
1555.01,96
1857.6,97
1752.66,98
1328.25,99
1439.19,100
2017.34,101
1531.35,102
1483.79,103
1589.95,104
1745.12,105
1403.84,106
1568.47,107
