powerInW,timeInMinutes
150.0,0
150.0,1
120.0,2
120.0,3
120.0,4
120.0,5
180.0,6
180.0,7
180.0,8
180.0,9
180.0,10
180.0,11
180.0,12
180.0,13
180.0,14
180.0,15
180.0,16
180.0,17
180.0,18
180.0,19
180.0,20
160.0,21
160.0,22
160.0,23
160.0,24
160.0,25
160.0,26
160.0,27
160.0,28
160.0,29
160.0,30
160.0,31
160.0,32
160.0,33
160.0,34
160.0,35
160.0,36
160.0,37
160.0,38
160.0,39
160.0,40
160.0,41
160.0,42
160.0,43
160.0,44
160.0,45
160.0,46
160.0,47
160.0,48
160.0,49
160.0,50
160.0,51
160.0,52
160.0,53
160.0,54
160.0,55
160.0,56
160.0,57
160.0,58
160.0,59
160.0,60
160.0,61
160.0,62
160.0,63
160.0,64
160.0,65
160.0,66
160.0,67
160.0,68
160.0,69
160.0,70
160.0,71
160.0,72
160.0,73
160.0,74
160.0,75
160.0,76
160.0,77
160.0,78
160.0,79
160.0,80
160.0,81
160.0,82
160.0,83
160.0,84
360.0,85
360.0,86
360.0,87
360.0,88
360.0,89
360.0,90
360.0,91
360.0,92
360.0,93
360.0,94
360.0,95
360.0,96
360.0,97
360.0,98
360.0,99
360.0,100
360.0,101
360.0,102
360.0,103
360.0,104
360.0,105
360.0,106
360.0,107
360.0,108
360.0,109
360.0,110
360.0,111
360.0,112
360.0,113
360.0,114
360.0,115
360.0,116
360.0,117
360.0,118
360.0,119
360.0,120
360.0,121
360.0,122
360.0,123
360.0,124
360.0,125
200.0,126
200.0,127
200.0,128
200.0,129
200.0,130
200.0,131
200.0,132
200.0,133
200.0,134
200.0,135
200.0,136
200.0,137
200.0,138
200.0,139
200.0,140
200.0,141
200.0,142
200.0,143
200.0,144
200.0,145
200.0,146
200.0,147
200.0,148
200.0,149
200.0,150
200.0,151
200.0,152
200.0,153
200.0,154
200.0,155
200.0,156
200.0,157
200.0,158
200.0,159
200.0,160
200.0,161
200.0,162
200.0,163
200.0,164
200.0,165
200.0,166
200.0,167
200.0,168
200.0,169
200.0,170
200.0,171
200.0,172
200.0,173
200.0,174
200.0,175
200.0,176
200.0,177
200.0,178
200.0,179
200.0,180
200.0,181
200.0,182
200.0,183
200.0,184
200.0,185
200.0,186
200.0,187
200.0,188
200.0,189
200.0,190
200.0,191
200.0,192
200.0,193
200.0,194
200.0,195
200.0,196
200.0,197
200.0,198
200.0,199
200.0,200
200.0,201
200.0,202
200.0,203
200.0,204
200.0,205
200.0,206
200.0,207
200.0,208
200.0,209
200.0,210
200.0,211
200.0,212
200.0,213
200.0,214
200.0,215
200.0,216
200.0,217
200.0,218
200.0,219
200.0,220
200.0,221
200.0,222
200.0,223
200.0,224
200.0,225
200.0,226
200.0,227
200.0,228
200.0,229
200.0,230
200.0,231
200.0,232
200.0,233
200.0,234
200.0,235
200.0,236
200.0,237
200.0,238
200.0,239
200.0,240
200.0,241
200.0,242
200.0,243
