powerInW,timeInMinutes
164.24,0
149.33,1
158.72,2
153.03,3
155.03,4
112.94,5
160.24,6
163.44,7
148.11,8
154.09,9
156.4,10
139.86,11
134.53,12
168.02,13
126.88,14
140.07,15
173.97,16
164.99,17
143.83,18
148.38,19
127.46,20
162.89,21
151.69,22
165.65,23
142.99,24
153.35,25
178.63,26
147.53,27
132.12,28
153.98,29
181.07,30
145.73,31
167.6,32
134.11,33
154.59,34
154.57,35
145.87,36
158.87,37
135.53,38
176.31,39
155.2,40
129.92,41
140.86,42
182.76,43
162.1,44
168.71,45
171.22,46
153.31,47
142.03,48
137.34,49
168.6,50
160.63,51
142.71,52
167.18,53
141.12,54
122.75,55
177.97,56
181.88,57
160.16,58
174.97,59
