powerInW,timeInMinutes
30.04,0
59.97,1
976.2,2
2100.11,3
2006.47,4
2220.04,5
1769.45,6
2065.57,7
2160.07,8
2099.99,9
2257.67,10
2124.55,11
2135.58,12
2124.55,13
120.05,14
119.93,15
120.05,16
180.01,17
122.08,18
117.97,19
120.05,20
119.93,21
122.09,22
117.97,23
2220.04,24
1200.03,25
59.96,26
120.05,27
119.93,28
61.1,29
117.97,30
122.08,31
58.98,32
120.05,33
119.93,34
120.05,35
59.96,36
122.08,37
119.93,38
58.99,39
120.05,40
120.05,41
119.93,42
120.05,43
121.97,44
118.08,45
180.02,46
59.96,47
59.97,48
59.97,49
30.04,50
182.95,51
177.06,52
120.05,53
59.96,54
59.96,55
60.53,56
180.02,57
177.06,58
59.97,59
59.96,60
59.97,61
61.1,62
58.99,63
59.96,64
60.08,65
119.93,66
59.97,67
60.08,68
121.97,69
177.07,70
122.08,71
180.01,72
176.95,73
120.05,74
59.97,75
60.08,76
182.95,77
177.06,78
177.06,79
30.04,80
30.04,81
30.04,82
30.04,83
30.04,84
30.04,85
30.04,86
30.04,87
30.04,88
30.04,89
30.04,90
30.04,91
30.04,92
30.04,93
30.04,94
30.04,95
30.04,96
30.04,97
30.04,98
30.04,99
30.04,100
30.04,101
30.04,102
30.04,103
30.04,104
30.04,105
30.04,106
30.04,107
30.04,108
30.04,109
30.04,110
30.04,111
30.04,112
30.04,113
30.04,114
30.04,115
30.04,116
30.04,117
30.04,118
30.04,119
30.04,120
30.04,121
30.04,122
30.04,123
30.04,124
30.04,125
30.04,126
30.04,127
30.04,128
30.04,129
30.04,130
30.04,131
30.04,132
30.04,133
30.04,134
30.04,135
30.04,136
30.04,137
30.04,138
30.04,139
0.0,140
