powerInW,timeInMinutes
29.98,0
59.97,1
531.08,2
1551.82,3
2124.55,4
2099.99,5
2074.6,6
2090.28,7
2135.58,8
2040.02,9
2159.96,10
2040.02,11
2099.99,12
2099.99,13
590.29,14
121.97,15
117.97,16
122.2,17
182.95,18
119.93,19
118.2,20
119.93,21
117.97,22
122.2,23
1679.99,24
549.08,25
117.97,26
120.16,27
121.97,28
58.99,29
119.93,30
120.16,31
58.99,32
124.07,33
117.97,34
120.16,35
59.96,36
119.93,37
119.93,38
120.16,39
119.93,40
119.94,41
117.97,42
122.2,43
119.93,44
119.93,45
120.16,46
59.96,47
59.97,48
59.97,49
89.95,50
180.13,51
176.95,52
176.95,53
30.49,54
30.49,55
90.07,56
174.09,57
180.13,58
180.13,59
30.23,60
60.99,61
58.98,62
119.93,63
119.93,64
60.08,65
59.96,66
176.95,67
121.97,68
180.13,69
179.9,70
120.16,71
59.97,72
119.93,73
59.96,74
240.1,75
119.93,76
119.93,77
119.93,78
119.93,79
119.93,80
119.93,81
119.93,82
119.93,83
119.93,84
119.93,85
119.93,86
119.93,87
119.93,88
119.93,89
119.93,90
119.93,91
119.93,92
119.93,93
119.93,94
119.93,95
119.93,96
119.93,97
119.93,98
119.93,99
119.93,100
119.93,101
119.93,102
119.93,103
119.93,104
119.93,105
119.93,106
119.93,107
119.93,108
119.93,109
119.93,110
119.93,111
119.93,112
119.93,113
119.93,114
119.93,115
119.93,116
119.93,117
119.93,118
119.93,119
119.93,120
119.93,121
119.93,122
119.93,123
119.93,124
119.93,125
119.93,126
119.93,127
119.93,128
119.93,129
119.93,130
119.93,131
119.93,132
119.93,133
119.93,134
119.93,135
0.0,136
