powerInW,timeInMinutes
26.33,0
22.11,1
16.78,2
20.67,3
24.11,4
28.56,5
33.12,6
32.56,7
31.7,8
27.56,9
29.22,10
27.33,11
27.56,12
28.33,13
22.0,14
11.33,15
24.89,16
21.78,17
23.67,18
21.56,19
25.33,20
23.78,21
25.33,22
23.25,23
22.44,24
22.56,25
27.78,26
28.33,27
24.6,28
21.4,29
22.89,30
41.0,31
43.67,32
43.0,33
43.44,34
42.0,35
42.78,36
43.22,37
44.89,38
42.33,39
42.67,40
42.75,41
42.56,42
42.56,43
43.11,44
43.22,45
42.44,46
43.11,47
43.0,48
43.11,49
41.88,50
42.56,51
42.44,52
44.0,53
42.11,54
42.33,55
42.0,56
42.67,57
43.78,58
47.0,59
44.67,60
43.33,61
42.8,62
43.14,63
43.47,64
43.81,65
44.14,66
44.48,67
44.81,68
45.15,69
45.49,70
45.82,71
46.16,72
46.49,73
46.83,74
47.16,75
47.5,76
51.0,77
52.11,78
46.0,79
44.0,80
42.89,81
42.33,82
42.89,83
42.67,84
42.38,85
43.11,86
44.22,87
42.56,88
43.0,89
42.33,90
45.33,91
42.33,92
42.22,93
43.22,94
43.33,95
42.25,96
43.11,97
42.44,98
42.89,99
42.33,100
42.33,101
42.67,102
42.78,103
43.78,104
42.67,105
42.0,106
41.67,107
42.0,108
41.56,109
42.88,110
42.11,111
41.89,112
41.44,113
43.67,114
47.78,115
46.56,116
43.33,117
42.56,118
42.11,119
42.7,120
42.11,121
42.22,122
41.62,123
41.89,124
42.22,125
42.44,126
42.5,127
42.11,128
42.11,129
42.44,130
42.44,131
41.89,132
41.89,133
42.67,134
43.67,135
42.56,136
42.11,137
42.67,138
43.33,139
42.33,140
42.44,141
41.89,142
42.56,143
42.33,144
42.78,145
41.78,146
41.89,147
41.56,148
41.88,149
42.0,150
42.56,151
47.33,152
51.33,153
51.44,154
53.0,155
51.22,156
51.89,157
51.78,158
52.0,159
52.89,160
51.67,161
51.33,162
52.38,163
51.44,164
51.89,165
53.0,166
51.56,167
51.33,168
52.44,169
54.22,170
51.5,171
51.11,172
51.22,173
51.33,174
