powerInW,timeInMinutes
94.0,0
4.0,1
77.5,2
182.5,3
111.5,4
134.5,5
76.2,6
97.67,7
224.82,8
1769.2,9
1847.6,10
1823.4,11
1862.3,12
1863.78,13
1938.0,14
1852.44,15
1775.6,16
1932.0,17
1932.0,18
1932.0,19
1932.0,20
1932.0,21
1932.0,22
1932.0,23
1932.0,24
1932.0,25
1932.0,26
1932.0,27
1932.0,28
1932.0,29
1932.0,30
1546.2,31
45.5,32
80.4,33
128.38,34
128.0,35
128.0,36
78.0,37
103.44,38
118.9,39
146.5,40
75.88,41
128.89,42
109.78,43
55.3,44
81.56,45
114.3,46
72.88,47
84.0,48
60.91,49
78.56,50
191.6,51
141.0,52
9.0,53
9.0,54
9.0,55
12.56,56
71.27,57
102.11,58
156.8,59
161.4,60
61.2,61
243.6,62
199.2,63
304.78,64
364.2,65
85.1,66
52.2,67
18.0,68
