powerInW,timeInMinutes
114.46,0
115.32,1
126.68,2
133.44,3
126.04,4
126.93,5
103.71,6
126.19,7
144.54,8
136.36,9
120.43,10
140.06,11
114.26,12
124.0,13
116.1,14
103.48,15
119.36,16
98.93,17
116.06,18
124.74,19
137.01,20
122.89,21
132.85,22
107.49,23
170.06,24
110.94,25
125.26,26
130.2,27
143.52,28
129.63,29
96.53,30
117.36,31
119.73,32
115.84,33
106.52,34
129.22,35
105.85,36
130.84,37
134.92,38
148.27,39
93.78,40
133.61,41
128.29,42
115.63,43
135.33,44
117.37,45
111.96,46
108.21,47
95.09,48
137.15,49
126.64,50
114.71,51
124.67,52
121.35,53
109.85,54
125.37,55
134.37,56
126.51,57
136.79,58
117.56,59
