powerInW,timeInMinutes
1549.41,0
1857.43,1
1781.58,2
1682.05,3
1862.7,4
1645.01,5
1479.92,6
1751.96,7
1479.89,8
1654.76,9
1766.51,10
1432.63,11
1641.92,12
1399.09,13
1816.86,14
482.25,15
461.03,16
481.4,17
513.63,18
496.94,19
553.39,20
529.91,21
528.2,22
476.44,23
540.93,24
442.31,25
505.04,26
393.64,27
561.28,28
471.55,29
449.83,30
516.8,31
460.92,32
627.66,33
483.33,34
560.47,35
437.11,36
407.24,37
493.84,38
453.27,39
534.88,40
469.28,41
562.91,42
533.37,43
424.15,44
512.53,45
555.69,46
410.47,47
390.44,48
454.06,49
515.14,50
530.48,51
495.18,52
527.77,53
550.71,54
553.22,55
470.49,56
569.83,57
534.92,58
534.83,59
513.3,60
600.76,61
525.15,62
515.29,63
511.13,64
544.34,65
599.47,66
423.08,67
504.13,68
480.98,69
516.43,70
472.38,71
452.26,72
608.44,73
591.48,74
484.99,75
476.73,76
534.27,77
478.69,78
488.68,79
478.63,80
454.33,81
365.41,82
521.88,83
452.84,84
520.61,85
512.66,86
510.38,87
583.76,88
537.68,89
486.72,90
384.06,91
446.1,92
542.52,93
521.41,94
519.2,95
422.91,96
496.07,97
514.65,98
523.2,99
443.09,100
443.15,101
516.22,102
481.13,103
439.27,104
467.78,105
380.92,106
472.39,107
558.89,108
528.03,109
518.22,110
480.43,111
557.2,112
429.68,113
511.66,114
329.0,115
439.71,116
493.22,117
434.86,118
404.78,119
536.64,120
522.51,121
402.81,122
551.46,123
583.46,124
543.6,125
470.86,126
516.44,127
538.91,128
505.88,129
519.32,130
509.86,131
494.4,132
469.5,133
531.79,134
543.75,135
496.7,136
526.91,137
