powerInW,timeInMinutes
1698.81,0
1620.78,1
1760.33,2
1538.73,3
1669.08,4
2025.33,5
1888.07,6
1636.51,7
1694.14,8
1538.32,9
1559.97,10
1917.25,11
635.16,12
496.3,13
569.43,14
487.26,15
518.53,16
394.11,17
513.41,18
611.32,19
530.85,20
551.79,21
529.32,22
509.7,23
458.93,24
523.39,25
483.59,26
522.19,27
518.81,28
449.84,29
584.58,30
345.58,31
468.37,32
543.6,33
478.29,34
574.39,35
535.42,36
570.31,37
466.38,38
490.46,39
533.08,40
513.87,41
437.93,42
519.26,43
483.47,44
393.11,45
525.87,46
520.1,47
436.16,48
529.62,49
506.94,50
476.3,51
526.76,52
525.17,53
497.27,54
449.94,55
589.55,56
540.42,57
431.85,58
490.46,59
590.91,60
485.55,61
542.83,62
455.2,63
492.35,64
453.95,65
494.33,66
474.95,67
516.25,68
601.54,69
503.31,70
468.81,71
416.62,72
492.71,73
541.28,74
561.82,75
499.2,76
515.38,77
450.66,78
514.5,79
426.62,80
434.01,81
537.79,82
484.9,83
497.49,84
412.67,85
549.51,86
514.63,87
497.98,88
531.06,89
412.57,90
425.96,91
524.3,92
528.76,93
498.43,94
512.19,95
555.55,96
521.84,97
565.63,98
495.22,99
468.73,100
460.97,101
495.03,102
547.8,103
471.02,104
446.1,105
462.97,106
488.1,107
471.47,108
514.58,109
524.33,110
441.1,111
528.66,112
