powerInW,timeInMinutes
118.89,0
109.26,1
106.02,2
113.04,3
111.34,4
112.15,5
92.81,6
113.48,7
105.92,8
122.61,9
113.48,10
110.35,11
97.11,12
110.91,13
108.05,14
102.15,15
119.33,16
106.15,17
111.32,18
118.27,19
105.61,20
107.85,21
109.71,22
124.53,23
102.77,24
114.45,25
117.28,26
119.99,27
97.47,28
124.71,29
103.76,30
111.56,31
103.29,32
106.85,33
114.99,34
105.12,35
111.84,36
108.83,37
121.39,38
104.63,39
109.45,40
117.14,41
119.27,42
119.85,43
131.46,44
121.17,45
130.68,46
117.97,47
125.45,48
145.33,49
134.19,50
121.52,51
132.31,52
134.13,53
125.18,54
126.21,55
119.84,56
122.06,57
124.81,58
128.13,59
126.78,60
125.42,61
120.52,62
131.12,63
120.64,64
140.79,65
128.43,66
130.29,67
119.21,68
130.74,69
126.67,70
112.57,71
112.92,72
122.46,73
120.72,74
124.53,75
114.67,76
131.01,77
128.25,78
132.5,79
131.88,80
131.66,81
112.53,82
124.55,83
129.74,84
130.93,85
126.85,86
121.1,87
123.08,88
131.31,89
119.41,90
130.3,91
138.49,92
124.11,93
141.45,94
129.32,95
128.51,96
130.07,97
136.75,98
124.16,99
123.78,100
126.81,101
32.66,102
35.74,103
79.43,104
71.79,105
67.38,106
74.43,107
68.7,108
73.49,109
69.2,110
71.94,111
77.77,112
72.27,113
69.22,114
75.61,115
77.03,116
67.5,117
68.47,118
76.84,119
73.34,120
82.41,121
72.33,122
73.64,123
72.64,124
72.87,125
68.75,126
73.04,127
76.61,128
73.72,129
75.17,130
68.67,131
73.15,132
68.3,133
71.29,134
76.34,135
87.71,136
84.47,137
86.54,138
85.25,139
82.73,140
88.95,141
84.88,142
88.22,143
83.91,144
93.37,145
82.68,146
92.56,147
92.06,148
89.77,149
83.64,150
87.8,151
84.59,152
83.99,153
88.36,154
87.35,155
86.53,156
79.69,157
67.27,158
67.99,159
73.61,160
72.57,161
72.13,162
69.6,163
78.43,164
72.18,165
70.81,166
72.03,167
71.33,168
77.37,169
72.29,170
69.79,171
73.72,172
76.29,173
69.29,174
75.57,175
72.61,176
70.58,177
74.9,178
69.54,179
67.09,180
74.84,181
68.28,182
72.82,183
70.96,184
74.78,185
71.0,186
64.98,187
72.01,188
71.97,189
69.44,190
73.31,191
71.12,192
73.49,193
68.21,194
74.8,195
76.82,196
77.48,197
63.43,198
76.76,199
72.03,200
71.11,201
75.43,202
68.91,203
71.82,204
68.94,205
73.7,206
66.43,207
70.98,208
69.32,209
74.78,210
77.52,211
75.25,212
76.6,213
72.55,214
69.27,215
75.35,216
76.74,217
71.6,218
73.24,219
63.91,220
69.29,221
72.9,222
76.41,223
71.93,224
70.99,225
