powerInW,timeInMinutes
400.0,0
400.0,1
400.0,2
400.0,3
400.0,4
400.0,5
400.0,6
400.0,7
400.0,8
400.0,9
400.0,10
400.0,11
400.0,12
400.0,13
400.0,14
400.0,15
400.0,16
400.0,17
400.0,18
400.0,19
400.0,20
400.0,21
400.0,22
400.0,23
400.0,24
400.0,25
400.0,26
400.0,27
400.0,28
400.0,29
400.0,30
400.0,31
400.0,32
400.0,33
400.0,34
400.0,35
400.0,36
400.0,37
400.0,38
400.0,39
400.0,40
400.0,41
400.0,42
400.0,43
400.0,44
400.0,45
400.0,46
400.0,47
400.0,48
400.0,49
400.0,50
400.0,51
400.0,52
400.0,53
400.0,54
400.0,55
400.0,56
400.0,57
400.0,58
400.0,59
400.0,60
400.0,61
400.0,62
420.0,63
420.0,64
420.0,65
420.0,66
420.0,67
420.0,68
420.0,69
420.0,70
420.0,71
420.0,72
420.0,73
420.0,74
420.0,75
420.0,76
420.0,77
220.0,78
220.0,79
220.0,80
220.0,81
220.0,82
220.0,83
220.0,84
220.0,85
220.0,86
220.0,87
220.0,88
220.0,89
220.0,90
220.0,91
220.0,92
220.0,93
220.0,94
220.0,95
220.0,96
220.0,97
220.0,98
220.0,99
220.0,100
220.0,101
220.0,102
220.0,103
220.0,104
220.0,105
20.0,106
20.0,107
20.0,108
20.0,109
20.0,110
20.0,111
20.0,112
20.0,113
20.0,114
20.0,115
20.0,116
20.0,117
20.0,118
20.0,119
20.0,120
20.0,121
20.0,122
20.0,123
20.0,124
20.0,125
20.0,126
20.0,127
20.0,128
20.0,129
20.0,130
20.0,131
20.0,132
20.0,133
20.0,134
20.0,135
20.0,136
20.0,137
20.0,138
20.0,139
20.0,140
20.0,141
20.0,142
20.0,143
20.0,144
20.0,145
20.0,146
20.0,147
20.0,148
20.0,149
20.0,150
20.0,151
20.0,152
20.0,153
20.0,154
20.0,155
220.0,156
220.0,157
220.0,158
220.0,159
220.0,160
220.0,161
220.0,162
220.0,163
220.0,164
220.0,165
220.0,166
220.0,167
220.0,168
220.0,169
220.0,170
220.0,171
220.0,172
220.0,173
220.0,174
220.0,175
220.0,176
220.0,177
220.0,178
220.0,179
220.0,180
220.0,181
220.0,182
220.0,183
220.0,184
220.0,185
220.0,186
220.0,187
220.0,188
220.0,189
220.0,190
220.0,191
220.0,192
220.0,193
220.0,194
220.0,195
220.0,196
220.0,197
220.0,198
220.0,199
220.0,200
220.0,201
220.0,202
220.0,203
220.0,204
220.0,205
220.0,206
220.0,207
220.0,208
220.0,209
220.0,210
220.0,211
220.0,212
220.0,213
220.0,214
220.0,215
220.0,216
220.0,217
220.0,218
220.0,219
220.0,220
220.0,221
220.0,222
220.0,223
220.0,224
220.0,225
220.0,226
220.0,227
220.0,228
200.0,229
