powerInW,timeInMinutes
133.82,0
129.28,1
117.98,2
103.75,3
108.24,4
133.9,5
108.38,6
127.53,7
95.21,8
111.4,9
111.85,10
127.51,11
99.8,12
140.33,13
100.19,14
130.81,15
107.81,16
108.92,17
124.27,18
124.9,19
110.01,20
104.59,21
105.64,22
108.63,23
114.24,24
141.43,25
128.5,26
127.62,27
117.7,28
103.55,29
130.33,30
112.13,31
102.73,32
124.15,33
114.72,34
121.97,35
110.07,36
111.45,37
119.09,38
136.26,39
94.46,40
106.5,41
124.02,42
116.48,43
129.12,44
100.59,45
101.11,46
131.51,47
107.98,48
93.29,49
119.35,50
137.2,51
110.19,52
125.52,53
115.5,54
135.23,55
111.59,56
117.49,57
112.14,58
114.61,59
