powerInW,timeInMinutes
73.12,0
71.62,1
65.9,2
69.84,3
65.53,4
73.99,5
69.78,6
78.77,7
71.8,8
73.79,9
69.49,10
74.76,11
75.13,12
70.59,13
75.65,14
76.55,15
67.31,16
74.77,17
70.04,18
76.47,19
70.72,20
72.58,21
80.61,22
77.99,23
69.27,24
76.12,25
71.9,26
65.88,27
69.58,28
80.86,29
78.64,30
74.99,31
61.58,32
55.02,33
62.98,34
57.58,35
63.2,36
62.45,37
61.97,38
56.59,39
50.65,40
58.69,41
60.23,42
59.32,43
59.1,44
59.55,45
60.77,46
55.81,47
59.31,48
56.39,49
60.95,50
72.97,51
69.45,52
74.4,53
74.41,54
71.9,55
72.59,56
71.56,57
72.9,58
75.23,59
68.93,60
76.21,61
71.93,62
72.85,63
70.03,64
70.07,65
72.67,66
71.79,67
79.2,68
70.22,69
74.07,70
68.08,71
73.89,72
68.72,73
72.1,74
69.79,75
74.47,76
65.65,77
70.33,78
73.12,79
68.61,80
66.31,81
68.46,82
74.85,83
70.41,84
75.58,85
71.31,86
68.33,87
70.26,88
73.18,89
70.81,90
74.78,91
74.34,92
74.83,93
75.16,94
78.38,95
75.17,96
67.07,97
73.27,98
69.74,99
73.14,100
79.85,101
71.28,102
68.05,103
76.9,104
73.84,105
72.46,106
74.63,107
76.41,108
66.15,109
74.31,110
74.92,111
73.37,112
67.42,113
