powerInW,timeInMinutes
116.8,0
122.68,1
190.81,2
168.46,3
211.33,4
215.61,5
191.69,6
209.34,7
171.28,8
233.46,9
237.82,10
211.26,11
230.03,12
200.85,13
200.56,14
226.46,15
211.98,16
190.11,17
199.91,18
183.18,19
213.31,20
208.43,21
219.9,22
226.96,23
202.4,24
219.15,25
215.79,26
199.4,27
203.79,28
241.01,29
206.3,30
216.49,31
192.85,32
191.57,33
229.63,34
184.74,35
220.74,36
203.5,37
200.87,38
228.26,39
214.42,40
196.09,41
216.61,42
219.69,43
218.75,44
227.3,45
206.96,46
216.62,47
221.12,48
213.83,49
232.63,50
224.78,51
183.52,52
222.53,53
223.29,54
221.91,55
190.09,56
207.58,57
233.87,58
113.26,59
137.67,60
