powerInW,timeInMinutes
68.64,0
125.53,1
118.15,2
145.74,3
139.02,4
1188.67,5
2120.56,6
2114.71,7
2102.74,8
2107.52,9
2124.75,10
2129.79,11
1299.39,12
151.61,13
142.43,14
1620.38,15
1748.51,16
1748.51,17
154.04,18
148.47,19
140.44,20
150.81,21
150.82,22
143.85,23
143.98,24
147.66,25
149.8,26
138.72,27
134.79,28
144.91,29
302.19,30
2095.18,31
399.49,32
141.25,33
147.63,34
148.25,35
147.34,36
141.67,37
141.67,38
145.08,39
137.29,40
135.0,41
137.87,42
136.27,43
137.86,44
143.97,45
138.3,46
138.14,47
140.44,48
143.27,49
139.5,50
143.48,51
137.57,52
134.92,53
131.42,54
139.85,55
140.58,56
188.87,57
244.45,58
244.45,59
289.6,60
294.33,61
242.7,62
229.48,63
229.61,64
275.8,65
270.08,66
132.05,67
112.7,68
119.08,69
156.13,70
225.82,71
275.95,72
254.91,73
231.54,74
218.93,75
213.99,76
262.56,77
263.93,78
129.19,79
129.19,80
115.36,81
93.44,82
148.0,83
186.17,84
253.67,85
284.57,86
236.98,87
215.18,88
217.51,89
228.96,90
276.84,91
260.59,92
191.58,93
111.49,94
129.15,95
106.05,96
139.67,97
134.96,98
125.09,99
87.32,100
87.32,101
70.04,102
76.79,103
73.9,104
262.74,105
66.4,106
62.6,107
64.89,108
64.47,109
