powerInW,timeInMinutes
113.39,0
111.33,1
92.51,2
102.94,3
110.93,4
110.99,5
98.57,6
102.21,7
113.07,8
100.45,9
96.25,10
95.2,11
105.43,12
106.3,13
103.8,14
110.02,15
100.11,16
101.2,17
104.5,18
118.62,19
111.43,20
126.26,21
116.23,22
106.95,23
84.17,24
105.57,25
103.91,26
121.43,27
94.37,28
113.19,29
120.17,30
126.41,31
120.6,32
94.46,33
124.49,34
105.21,35
122.08,36
122.6,37
108.13,38
120.02,39
96.4,40
112.84,41
99.05,42
103.56,43
107.19,44
94.47,45
110.36,46
122.56,47
118.12,48
108.4,49
98.89,50
119.35,51
124.62,52
101.27,53
120.95,54
94.83,55
105.91,56
110.89,57
128.07,58
114.84,59
90.0,60
110.08,61
122.06,62
111.4,63
104.46,64
126.97,65
109.95,66
119.84,67
106.14,68
114.06,69
100.12,70
121.19,71
123.14,72
118.02,73
106.83,74
116.24,75
116.66,76
103.92,77
107.54,78
99.71,79
99.46,80
105.72,81
137.36,82
108.35,83
109.34,84
115.53,85
109.67,86
112.62,87
113.13,88
106.99,89
93.54,90
119.73,91
112.36,92
106.43,93
110.15,94
106.03,95
121.04,96
90.71,97
106.65,98
96.86,99
93.18,100
108.33,101
102.94,102
90.88,103
124.58,104
135.25,105
113.87,106
95.4,107
116.75,108
116.01,109
123.1,110
110.06,111
94.76,112
99.94,113
97.41,114
117.4,115
