powerInW,timeInMinutes
123.65,0
127.34,1
97.82,2
108.18,3
98.05,4
130.9,5
113.58,6
107.17,7
107.33,8
131.37,9
104.67,10
111.91,11
107.18,12
99.87,13
116.47,14
125.42,15
110.47,16
98.45,17
115.13,18
101.56,19
121.74,20
98.16,21
120.47,22
128.08,23
102.13,24
104.43,25
115.09,26
123.87,27
131.45,28
109.2,29
125.07,30
118.74,31
118.59,32
91.64,33
121.52,34
104.78,35
108.47,36
108.56,37
144.12,38
114.74,39
103.25,40
115.56,41
110.62,42
122.87,43
94.55,44
100.06,45
109.34,46
107.82,47
100.52,48
108.84,49
100.45,50
124.71,51
115.69,52
84.05,53
119.07,54
111.47,55
109.02,56
111.24,57
120.49,58
116.94,59
122.86,60
106.17,61
86.1,62
97.39,63
98.14,64
94.52,65
101.29,66
114.26,67
118.44,68
102.25,69
126.06,70
127.42,71
111.61,72
125.22,73
112.82,74
103.76,75
117.27,76
91.7,77
95.38,78
110.15,79
120.41,80
107.99,81
113.42,82
107.58,83
114.16,84
101.25,85
134.46,86
120.14,87
114.34,88
114.77,89
95.14,90
102.61,91
106.9,92
100.35,93
109.27,94
118.58,95
116.31,96
109.36,97
99.09,98
125.76,99
117.43,100
104.74,101
114.29,102
117.87,103
120.1,104
90.62,105
108.73,106
90.6,107
130.86,108
110.72,109
103.7,110
134.87,111
106.67,112
108.81,113
94.47,114
123.59,115
111.52,116
122.82,117
