powerInW,timeInMinutes
31.0,0
166.0,1
2175.0,2
2169.0,3
2214.0,4
2217.0,5
2160.0,6
2146.0,7
2140.0,8
2177.0,9
2151.0,10
2158.0,11
2150.0,12
2167.0,13
74.0,14
62.0,15
62.0,16
62.0,17
62.0,18
62.0,19
12.0,20
2275.0,21
2211.0,22
2217.0,23
2200.0,24
2194.0,25
2199.0,26
67.0,27
70.0,28
76.0,29
70.0,30
67.0,31
70.0,32
67.0,33
70.0,34
66.0,35
69.0,36
70.0,37
2197.0,38
2201.0,39
2197.0,40
2195.0,41
2195.0,42
2205.0,43
2161.0,44
2139.0,45
2154.0,46
2147.0,47
75.0,48
76.0,49
76.0,50
76.0,51
76.0,52
76.0,53
78.0,54
66.0,55
69.0,56
66.0,57
66.0,58
68.0,59
65.0,60
68.0,61
66.0,62
68.0,63
66.0,64
66.0,65
66.0,66
66.0,67
66.0,68
68.0,69
66.0,70
69.0,71
66.0,72
68.0,73
83.0,74
68.0,75
66.0,76
69.0,77
68.0,78
68.0,79
72.0,80
84.0,81
68.0,82
78.0,83
76.0,84
72.0,85
68.0,86
66.0,87
65.0,88
17.0,89
72.0,90
61.0,91
68.0,92
61.0,93
68.0,94
61.0,95
61.0,96
61.0,97
61.0,98
69.0,99
73.0,100
78.0,101
71.0,102
31.0,103
11.0,104
78.0,105
2154.0,106
2160.0,107
2168.0,108
2173.0,109
2154.0,110
2167.0,111
2162.0,112
2157.0,113
2155.0,114
2148.0,115
2155.0,116
2157.0,117
2143.0,118
2147.0,119
2133.0,120
2128.0,121
2143.0,122
2141.0,123
