powerInW,timeInMinutes
198.0,0
91.9,1
82.22,2
78.29,3
94.86,4
99.62,5
100.0,6
101.0,7
101.6,8
101.86,9
102.44,10
101.75,11
101.0,12
101.38,13
100.0,14
99.5,15
98.7,16
98.56,17
99.88,18
94.17,19
87.33,20
83.1,21
92.44,22
96.5,23
99.29,24
99.67,25
98.62,26
98.25,27
98.5,28
98.0,29
97.88,30
98.2,31
96.5,32
97.8,33
97.78,34
97.88,35
97.9,36
97.14,37
97.2,38
97.25,39
96.78,40
96.6,41
96.25,42
96.0,43
95.6,44
95.4,45
95.5,46
95.44,47
95.0,48
95.0,49
95.22,50
94.71,51
94.62,52
94.33,53
94.25,54
71.71,55
