powerInW,timeInMinutes
1596.0,0
1573.0,1
1570.0,2
1566.0,3
1560.0,4
1576.0,5
1565.0,6
1556.0,7
1587.0,8
1594.0,9
1555.0,10
1553.0,11
1554.0,12
1540.0,13
1569.0,14
1596.0,15
1597.0,16
1603.0,17
1588.0,18
1588.0,19
1583.0,20
59.0,21
1605.0,22
1586.0,23
1596.0,24
60.0,25
1622.0,26
1610.0,27
59.0,28
60.0,29
1597.0,30
1603.0,31
59.0,32
1630.0,33
1602.0,34
59.0,35
60.0,36
1602.0,37
1598.0,38
59.0,39
59.0,40
1587.0,41
58.0,42
58.0,43
1561.0,44
1557.0,45
58.0,46
58.0,47
1548.0,48
1552.0,49
1571.0,50
1556.0,51
1565.0,52
1576.0,53
1558.0,54
1582.0,55
1577.0,56
1583.0,57
1557.0,58
1548.0,59
