powerInW,timeInMinutes
100.76,0
114.7,1
117.89,2
135.65,3
94.17,4
119.82,5
102.41,6
107.95,7
115.84,8
115.88,9
113.12,10
102.74,11
116.01,12
101.32,13
112.48,14
101.66,15
103.21,16
109.41,17
97.85,18
111.26,19
94.26,20
116.01,21
108.44,22
117.33,23
106.2,24
117.41,25
93.32,26
124.62,27
100.37,28
115.74,29
106.29,30
105.66,31
110.4,32
124.32,33
112.78,34
107.36,35
97.3,36
104.39,37
110.39,38
104.72,39
105.91,40
112.58,41
100.15,42
95.05,43
113.6,44
115.72,45
132.68,46
112.84,47
99.98,48
100.69,49
109.09,50
100.76,51
