powerInW,timeInMinutes
70.0,0
70.0,1
70.0,2
40.0,3
40.0,4
40.0,5
40.0,6
40.0,7
40.0,8
40.0,9
40.0,10
40.0,11
40.0,12
40.0,13
40.0,14
40.0,15
40.0,16
40.0,17
40.0,18
40.0,19
40.0,20
40.0,21
40.0,22
40.0,23
40.0,24
40.0,25
40.0,26
40.0,27
40.0,28
40.0,29
30.0,30
30.0,31
30.0,32
30.0,33
30.0,34
30.0,35
30.0,36
30.0,37
30.0,38
30.0,39
30.0,40
30.0,41
30.0,42
30.0,43
30.0,44
30.0,45
30.0,46
30.0,47
30.0,48
30.0,49
30.0,50
30.0,51
30.0,52
30.0,53
30.0,54
30.0,55
20.0,56
20.0,57
20.0,58
20.0,59
20.0,60
20.0,61
20.0,62
20.0,63
20.0,64
20.0,65
20.0,66
20.0,67
20.0,68
20.0,69
20.0,70
20.0,71
20.0,72
20.0,73
20.0,74
20.0,75
20.0,76
20.0,77
20.0,78
20.0,79
20.0,80
20.0,81
20.0,82
20.0,83
20.0,84
20.0,85
20.0,86
20.0,87
20.0,88
20.0,89
20.0,90
20.0,91
20.0,92
20.0,93
20.0,94
20.0,95
20.0,96
20.0,97
40.0,98
40.0,99
40.0,100
40.0,101
40.0,102
40.0,103
40.0,104
40.0,105
40.0,106
40.0,107
40.0,108
40.0,109
40.0,110
40.0,111
40.0,112
40.0,113
40.0,114
40.0,115
40.0,116
40.0,117
40.0,118
40.0,119
40.0,120
40.0,121
40.0,122
40.0,123
40.0,124
40.0,125
40.0,126
40.0,127
40.0,128
40.0,129
40.0,130
40.0,131
40.0,132
40.0,133
40.0,134
40.0,135
40.0,136
40.0,137
40.0,138
40.0,139
40.0,140
40.0,141
40.0,142
20.0,143
20.0,144
20.0,145
20.0,146
20.0,147
20.0,148
20.0,149
20.0,150
20.0,151
20.0,152
20.0,153
20.0,154
20.0,155
20.0,156
20.0,157
20.0,158
20.0,159
20.0,160
20.0,161
20.0,162
20.0,163
20.0,164
20.0,165
20.0,166
20.0,167
20.0,168
20.0,169
20.0,170
20.0,171
20.0,172
20.0,173
20.0,174
