powerInW,timeInMinutes
23.17,0
26.08,1
26.19,2
26.65,3
25.33,4
24.71,5
24.4,6
26.64,7
25.25,8
25.1,9
25.72,10
25.15,11
25.47,12
27.43,13
29.7,14
27.68,15
25.11,16
25.86,17
23.95,18
25.86,19
27.77,20
23.7,21
25.95,22
27.8,23
26.73,24
26.45,25
26.27,26
27.19,27
24.71,28
25.84,29
25.22,30
25.59,31
26.81,32
23.33,33
24.85,34
26.56,35
28.8,36
24.69,37
25.33,38
27.12,39
24.5,40
26.24,41
24.43,42
25.24,43
25.5,44
27.05,45
25.98,46
23.61,47
24.18,48
25.11,49
25.37,50
24.75,51
25.57,52
24.71,53
28.57,54
25.95,55
25.41,56
27.59,57
27.32,58
25.81,59
