powerInW,timeInMinutes
2602.12,0
2006.89,1
2571.11,2
1769.0,3
2315.33,4
2583.67,5
2575.75,6
2572.89,7
2555.67,8
2204.11,9
2006.67,10
2552.11,11
2546.89,12
2534.22,13
2521.11,14
2001.44,15
1980.89,16
2507.56,17
2512.11,18
2528.67,19
2545.78,20
2033.44,21
2272.11,22
2575.0,23
2582.44,24
2576.67,25
2204.62,26
2553.56,27
2559.33,28
2562.25,29
2577.67,30
2543.56,31
1498.56,32
2576.0,33
2543.56,34
2562.56,35
2563.56,36
2555.0,37
1769.0,38
1948.0,39
2570.22,40
2560.11,41
2541.33,42
2571.11,43
1617.25,44
2546.78,45
2546.78,46
2564.89,47
2555.56,48
2015.89,49
147.89,50
428.67,51
2507.89,52
2522.33,53
2538.22,54
2536.67,55
1728.44,56
2537.67,57
2564.56,58
2556.33,59
751.75,60
159.67,61
418.33,62
2529.0,63
2541.22,64
2571.0,65
2565.44,66
2523.44,67
145.67,68
158.56,69
158.89,70
159.56,71
158.89,72
159.56,73
1227.67,74
2525.56,75
2500.33,76
2538.12,77
2530.22,78
2544.11,79
1601.1,80
2533.56,81
1740.44,82
160.33,83
106.89,84
96.67,85
