powerInW,timeInMinutes
2612.75,0
2304.44,1
2302.11,2
2575.56,3
2592.0,4
2627.22,5
2611.88,6
2040.56,7
2368.9,8
2615.44,9
2610.78,10
2598.22,11
2612.38,12
2042.33,13
2282.44,14
2602.22,15
2598.5,16
2604.0,17
2610.44,18
1996.0,19
2331.4,20
2583.11,21
2583.56,22
2608.33,23
2587.67,24
2033.78,25
2052.67,26
2602.88,27
2583.44,28
2581.33,29
2586.44,30
2020.33,31
2318.11,32
2593.11,33
2581.12,34
435.89,35
166.44,36
153.33,37
170.44,38
163.78,39
164.22,40
164.89,41
167.0,42
166.4,43
129.89,44
164.67,45
148.0,46
