powerInW,timeInMinutes
1655.0,0
1573.0,1
1592.0,2
1579.0,3
1585.0,4
1585.0,5
1586.0,6
1566.0,7
1589.0,8
1588.0,9
1594.0,10
1590.0,11
1576.0,12
59.0,13
1592.0,14
1585.0,15
59.0,16
1611.0,17
1586.0,18
59.0,19
59.0,20
1616.0,21
1587.0,22
59.0,23
59.0,24
1581.0,25
58.0,26
58.0,27
59.0,28
1570.0,29
58.0,30
59.0,31
1618.0,32
1579.0,33
58.0,34
59.0,35
1582.0,36
1587.0,37
60.0,38
60.0,39
1620.0,40
60.0,41
60.0,42
1662.0,43
1621.0,44
60.0,45
60.0,46
1647.0,47
1619.0,48
60.0,49
60.0,50
1631.0,51
59.0,52
59.0,53
59.0,54
1605.0,55
59.0,56
59.0,57
1626.0,58
1585.0,59
59.0,60
60.0,61
1649.0,62
1612.0,63
60.0,64
60.0,65
1636.0,66
60.0,67
