powerInW,timeInMinutes
95.63,0
116.92,1
108.46,2
117.18,3
108.67,4
112.1,5
127.11,6
102.95,7
133.31,8
117.89,9
110.91,10
117.45,11
90.76,12
123.73,13
87.02,14
115.57,15
99.92,16
101.55,17
122.17,18
108.23,19
123.51,20
109.1,21
114.16,22
104.68,23
96.03,24
124.38,25
101.36,26
97.7,27
110.33,28
94.73,29
109.4,30
107.7,31
108.56,32
117.84,33
83.69,34
101.58,35
115.28,36
103.56,37
118.99,38
99.66,39
100.97,40
118.96,41
111.29,42
108.31,43
116.53,44
116.97,45
108.26,46
104.78,47
109.71,48
109.71,49
111.86,50
110.7,51
117.65,52
109.29,53
126.32,54
123.25,55
113.08,56
118.13,57
77.54,58
110.72,59
118.97,60
125.37,61
110.58,62
117.14,63
105.16,64
