powerInW,timeInMinutes
116.75,0
123.19,1
98.88,2
111.23,3
129.46,4
124.8,5
136.3,6
109.14,7
106.49,8
113.18,9
122.63,10
121.96,11
93.39,12
97.83,13
97.41,14
105.66,15
110.39,16
132.56,17
115.39,18
100.83,19
107.32,20
101.57,21
101.22,22
112.84,23
106.24,24
123.28,25
118.01,26
104.71,27
102.15,28
93.4,29
117.4,30
110.36,31
109.32,32
96.94,33
111.07,34
92.28,35
94.04,36
107.69,37
93.92,38
118.34,39
103.17,40
128.95,41
115.75,42
104.78,43
131.19,44
109.05,45
101.4,46
120.78,47
101.3,48
114.23,49
108.8,50
110.92,51
113.55,52
129.35,53
109.45,54
113.92,55
106.61,56
119.97,57
103.61,58
114.5,59
112.65,60
111.28,61
103.04,62
114.79,63
124.53,64
108.94,65
105.84,66
109.53,67
108.43,68
93.43,69
125.4,70
113.69,71
101.68,72
110.05,73
115.26,74
120.46,75
114.4,76
124.49,77
120.03,78
109.83,79
110.04,80
133.01,81
121.71,82
114.96,83
114.25,84
137.64,85
128.49,86
112.49,87
90.95,88
105.56,89
119.01,90
124.07,91
114.83,92
110.21,93
113.31,94
115.05,95
115.14,96
99.86,97
119.55,98
109.63,99
79.77,100
101.1,101
112.35,102
103.43,103
116.05,104
105.92,105
118.06,106
122.98,107
102.26,108
89.54,109
113.56,110
117.73,111
112.64,112
96.28,113
125.64,114
97.42,115
113.73,116
128.25,117
85.61,118
104.97,119
108.91,120
104.31,121
92.0,122
124.98,123
106.29,124
107.65,125
