powerInW,timeInMinutes
87.67,0
48.75,1
128.22,2
182.62,3
18.29,4
1351.0,5
2237.3,6
2221.5,7
2280.12,8
2172.5,9
2198.29,10
2177.88,11
2113.25,12
2236.17,13
2157.25,14
1113.2,15
113.75,16
1042.43,17
371.38,18
85.7,19
35.0,20
91.0,21
102.0,22
56.5,23
144.2,24
79.75,25
95.5,26
147.57,27
84.33,28
160.86,29
151.88,30
54.88,31
74.0,32
65.1,33
87.14,34
16.25,35
11.0,36
76.86,37
104.62,38
46.5,39
42.43,40
3.86,41
3.25,42
12.33,43
3.5,44
3.86,45
65.33,46
95.75,47
171.25,48
133.14,49
9.0,50
81.0,51
130.33,52
113.71,53
113.71,54
127.57,55
58.29,56
80.83,57
163.57,58
164.6,59
17.71,60
65.0,61
172.14,62
80.0,63
148.71,64
70.0,65
218.5,66
76.29,67
77.86,68
63.83,69
80.9,70
92.12,71
163.71,72
176.0,73
212.71,74
234.71,75
44.0,76
61.33,77
