powerInW,timeInMinutes
50.0,0
50.0,1
30.0,2
30.0,3
30.0,4
30.0,5
30.0,6
30.0,7
30.0,8
30.0,9
30.0,10
30.0,11
30.0,12
30.0,13
30.0,14
30.0,15
30.0,16
20.0,17
20.0,18
20.0,19
20.0,20
20.0,21
20.0,22
20.0,23
20.0,24
20.0,25
20.0,26
20.0,27
20.0,28
20.0,29
20.0,30
20.0,31
20.0,32
20.0,33
20.0,34
20.0,35
20.0,36
20.0,37
20.0,38
20.0,39
20.0,40
20.0,41
20.0,42
20.0,43
20.0,44
20.0,45
20.0,46
20.0,47
20.0,48
20.0,49
20.0,50
20.0,51
20.0,52
20.0,53
20.0,54
20.0,55
20.0,56
20.0,57
20.0,58
20.0,59
20.0,60
20.0,61
20.0,62
20.0,63
20.0,64
20.0,65
20.0,66
20.0,67
20.0,68
20.0,69
20.0,70
20.0,71
20.0,72
20.0,73
20.0,74
