powerInW,timeInMinutes
26.0,0
164.0,1
2157.0,2
2127.0,3
2127.0,4
2130.0,5
2110.0,6
2172.0,7
2137.0,8
2167.0,9
2176.0,10
2157.0,11
2147.0,12
2163.0,13
2164.0,14
71.0,15
60.0,16
69.0,17
60.0,18
61.0,19
24.0,20
11.0,21
2200.0,22
2158.0,23
2163.0,24
2167.0,25
2150.0,26
2160.0,27
64.0,28
68.0,29
64.0,30
68.0,31
64.0,32
68.0,33
64.0,34
68.0,35
64.0,36
68.0,37
68.0,38
68.0,39
2157.0,40
2175.0,41
2177.0,42
2165.0,43
2171.0,44
2155.0,45
2141.0,46
2145.0,47
2127.0,48
2125.0,49
64.0,50
67.0,51
64.0,52
68.0,53
65.0,54
65.0,55
68.0,56
65.0,57
68.0,58
65.0,59
66.0,60
68.0,61
65.0,62
68.0,63
65.0,64
69.0,65
66.0,66
68.0,67
65.0,68
68.0,69
65.0,70
68.0,71
65.0,72
68.0,73
65.0,74
68.0,75
66.0,76
69.0,77
71.0,78
69.0,79
68.0,80
68.0,81
68.0,82
65.0,83
68.0,84
65.0,85
68.0,86
65.0,87
68.0,88
65.0,89
64.0,90
26.0,91
11.0,92
65.0,93
68.0,94
61.0,95
68.0,96
71.0,97
19.0,98
25.0,99
79.0,100
60.0,101
67.0,102
60.0,103
67.0,104
60.0,105
25.0,106
59.0,107
2138.0,108
2141.0,109
2126.0,110
2142.0,111
2119.0,112
2125.0,113
2117.0,114
2124.0,115
2107.0,116
2127.0,117
2120.0,118
2115.0,119
2109.0,120
2124.0,121
2121.0,122
2111.0,123
2126.0,124
2120.0,125
2112.0,126
0.0,127
0.0,128
0.0,129
25.0,130
