powerInW,timeInMinutes
24.36,0
26.0,1
23.87,2
26.86,3
24.26,4
26.61,5
34.68,6
38.75,7
38.96,8
38.34,9
44.9,10
40.86,11
36.02,12
41.67,13
36.01,14
23.21,15
24.37,16
23.44,17
26.22,18
25.6,19
23.75,20
26.87,21
24.78,22
27.37,23
28.24,24
28.62,25
28.99,26
28.47,27
25.28,28
27.66,29
25.31,30
27.71,31
26.46,32
25.93,33
23.77,34
27.3,35
27.42,36
26.77,37
25.11,38
26.88,39
24.9,40
27.87,41
27.09,42
21.8,43
29.15,44
24.2,45
27.66,46
27.24,47
24.4,48
27.34,49
25.21,50
28.03,51
24.97,52
24.93,53
23.83,54
26.7,55
24.67,56
25.55,57
27.21,58
26.65,59
23.17,60
26.87,61
29.59,62
