powerInW,timeInMinutes
2559.8,0
2516.67,1
2512.5,2
2520.0,3
2262.44,4
1627.0,5
2561.78,6
2543.44,7
2546.67,8
2529.38,9
2271.33,10
1729.44,11
2551.0,12
2546.56,13
2563.78,14
2544.11,15
2553.62,16
1734.44,17
2544.67,18
2566.0,19
2562.89,20
2513.78,21
2013.0,22
154.62,23
154.11,24
154.78,25
156.88,26
2027.33,27
2541.11,28
1979.89,29
2546.25,30
2548.0,31
2526.22,32
2537.78,33
2538.78,34
654.11,35
157.38,36
157.89,37
159.0,38
158.56,39
1950.62,40
1126.33,41
2524.56,42
2536.88,43
2552.11,44
2544.0,45
2562.5,46
948.33,47
159.56,48
160.38,49
159.33,50
159.44,51
160.44,52
143.75,53
161.67,54
160.67,55
162.0,56
162.89,57
163.22,58
168.78,59
162.25,60
133.0,61
