powerInW,timeInMinutes
25.35,0
25.13,1
26.13,2
27.42,3
27.3,4
25.27,5
26.71,6
25.23,7
26.29,8
26.88,9
26.31,10
26.63,11
28.25,12
26.95,13
27.25,14
23.53,15
24.61,16
26.3,17
23.83,18
26.63,19
27.88,20
26.21,21
29.3,22
25.73,23
27.01,24
24.01,25
27.06,26
26.91,27
23.22,28
24.43,29
24.71,30
26.79,31
26.65,32
23.42,33
26.55,34
27.4,35
26.06,36
26.33,37
26.65,38
23.16,39
26.12,40
25.1,41
28.05,42
27.24,43
23.18,44
26.57,45
25.94,46
28.28,47
25.37,48
24.34,49
22.97,50
25.83,51
27.48,52
25.47,53
24.35,54
26.87,55
28.62,56
24.78,57
27.59,58
25.35,59
26.62,60
26.22,61
27.41,62
25.95,63
25.61,64
26.45,65
