powerInW,timeInMinutes
2578.0,0
2553.89,1
2552.67,2
2557.62,3
1726.89,4
2583.44,5
2576.67,6
2566.56,7
2572.0,8
2577.11,9
1525.67,10
2567.67,11
2559.88,12
2576.56,13
2554.33,14
2553.78,15
1318.56,16
2550.75,17
2573.56,18
2273.0,19
2545.78,20
2545.22,21
2523.38,22
2197.89,23
2531.78,24
2531.44,25
2521.11,26
2530.88,27
2522.78,28
1974.89,29
2537.88,30
2533.0,31
2532.0,32
2534.33,33
2529.62,34
1752.67,35
2554.67,36
2551.89,37
2542.75,38
2545.88,39
2253.22,40
1964.5,41
2562.0,42
2571.29,43
2545.88,44
2550.43,45
1359.5,46
120.75,47
156.71,48
2506.75,49
2518.12,50
2542.29,51
2207.57,52
145.12,53
140.0,54
153.57,55
153.0,56
1623.88,57
2492.38,58
1505.29,59
2520.75,60
2529.12,61
2513.0,62
1324.25,63
153.57,64
158.62,65
131.17,66
