powerInW,timeInMinutes
105.37,0
94.79,1
121.78,2
106.9,3
110.54,4
110.73,5
96.61,6
102.95,7
125.15,8
112.25,9
94.55,10
107.11,11
114.71,12
92.07,13
107.26,14
102.69,15
96.41,16
117.29,17
95.07,18
117.35,19
108.76,20
92.86,21
122.02,22
102.92,23
109.14,24
128.72,25
113.92,26
96.53,27
106.93,28
107.46,29
115.82,30
111.81,31
95.96,32
97.31,33
103.82,34
110.57,35
92.06,36
113.13,37
89.22,38
105.8,39
102.09,40
102.55,41
106.75,42
112.27,43
110.02,44
98.52,45
84.9,46
107.95,47
105.69,48
112.18,49
128.41,50
105.98,51
121.69,52
85.4,53
107.0,54
123.78,55
101.38,56
115.69,57
107.15,58
95.3,59
119.24,60
107.93,61
115.22,62
115.11,63
106.58,64
100.56,65
