powerInW,timeInMinutes
28.8,0
26.27,1
25.06,2
25.7,3
30.09,4
26.32,5
28.84,6
25.45,7
24.16,8
26.37,9
25.79,10
25.13,11
25.73,12
24.33,13
27.03,14
27.14,15
29.47,16
27.38,17
25.51,18
25.63,19
26.84,20
25.9,21
27.08,22
26.2,23
28.12,24
26.46,25
27.43,26
24.84,27
23.56,28
24.54,29
26.41,30
26.88,31
27.26,32
24.03,33
28.89,34
22.09,35
28.94,36
27.98,37
26.35,38
27.55,39
26.54,40
25.99,41
26.33,42
28.66,43
25.75,44
27.88,45
24.13,46
27.35,47
23.67,48
25.32,49
23.73,50
25.88,51
26.58,52
25.84,53
26.28,54
23.85,55
26.29,56
26.12,57
