powerInW,timeInMinutes
46.36,0
49.15,1
46.06,2
47.82,3
48.59,4
43.89,5
43.4,6
44.89,7
44.0,8
44.9,9
48.53,10
46.28,11
42.56,12
46.83,13
46.47,14
41.73,15
47.59,16
40.79,17
47.79,18
41.67,19
44.85,20
43.83,21
47.5,22
45.53,23
50.55,24
46.04,25
49.28,26
47.24,27
45.11,28
43.27,29
45.51,30
50.41,31
49.56,32
47.71,33
42.05,34
48.06,35
42.5,36
46.74,37
46.78,38
42.46,39
54.1,40
45.93,41
49.02,42
48.81,43
44.98,44
41.35,45
48.98,46
46.87,47
43.04,48
45.52,49
51.72,50
51.12,51
43.87,52
45.89,53
46.35,54
41.96,55
46.63,56
45.11,57
50.29,58
39.97,59
52.21,60
47.49,61
45.07,62
49.57,63
42.79,64
44.76,65
42.82,66
43.6,67
54.33,68
41.3,69
46.73,70
47.54,71
49.76,72
48.07,73
47.97,74
49.05,75
42.16,76
40.29,77
50.5,78
51.78,79
43.49,80
43.24,81
47.21,82
48.28,83
44.2,84
48.5,85
50.89,86
55.53,87
46.32,88
45.17,89
49.6,90
44.65,91
55.13,92
46.2,93
46.6,94
44.9,95
