powerInW,timeInMinutes
28.09,0
25.51,1
26.98,2
26.01,3
25.11,4
26.0,5
23.29,6
27.32,7
24.47,8
26.94,9
26.1,10
25.7,11
24.99,12
27.62,13
26.44,14
26.59,15
27.86,16
24.76,17
24.93,18
25.71,19
26.62,20
24.78,21
26.38,22
25.53,23
26.43,24
26.87,25
24.3,26
25.0,27
27.11,28
24.4,29
26.89,30
22.77,31
24.85,32
27.0,33
26.22,34
25.06,35
26.19,36
24.83,37
25.53,38
24.21,39
26.52,40
25.54,41
28.89,42
25.84,43
26.83,44
25.01,45
23.13,46
26.52,47
26.51,48
28.72,49
26.7,50
22.51,51
27.26,52
28.2,53
28.45,54
28.19,55
24.92,56
26.2,57
24.63,58
25.68,59
