powerInW,timeInMinutes
46.8,0
48.56,1
45.93,2
41.39,3
43.27,4
47.33,5
46.74,6
46.44,7
47.82,8
53.91,9
53.45,10
51.65,11
48.03,12
44.97,13
56.27,14
44.35,15
50.47,16
43.27,17
48.38,18
44.69,19
40.44,20
50.19,21
53.29,22
46.7,23
46.74,24
49.26,25
44.44,26
51.62,27
45.32,28
45.2,29
49.85,30
52.37,31
46.66,32
47.39,33
45.7,34
44.07,35
42.15,36
46.26,37
46.24,38
39.58,39
46.16,40
39.43,41
44.99,42
51.0,43
41.33,44
45.84,45
50.98,46
46.27,47
46.7,48
43.37,49
42.47,50
46.1,51
46.23,52
45.11,53
47.44,54
48.43,55
49.54,56
51.07,57
54.0,58
43.03,59
41.38,60
49.84,61
45.18,62
40.86,63
47.37,64
47.22,65
41.87,66
42.07,67
44.93,68
42.87,69
46.13,70
45.86,71
46.09,72
45.84,73
47.23,74
47.88,75
48.57,76
42.75,77
46.64,78
48.0,79
54.97,80
41.08,81
51.1,82
40.21,83
46.1,84
49.86,85
46.98,86
44.71,87
43.04,88
50.36,89
47.05,90
45.86,91
45.54,92
49.6,93
55.09,94
