powerInW,timeInMinutes
114.15,0
124.41,1
104.69,2
110.65,3
107.95,4
120.93,5
82.68,6
104.24,7
104.63,8
110.8,9
112.16,10
75.4,11
125.37,12
96.32,13
110.43,14
92.72,15
121.19,16
98.77,17
91.94,18
91.05,19
111.46,20
112.13,21
111.36,22
113.31,23
119.12,24
121.55,25
104.06,26
113.99,27
120.14,28
105.11,29
123.8,30
97.69,31
91.85,32
124.13,33
96.77,34
131.58,35
138.1,36
109.67,37
123.48,38
116.26,39
100.02,40
118.34,41
99.45,42
118.85,43
115.34,44
96.92,45
98.92,46
102.49,47
102.4,48
106.2,49
103.5,50
102.89,51
112.76,52
103.52,53
123.42,54
105.72,55
116.61,56
105.35,57
92.45,58
117.91,59
104.88,60
116.91,61
106.63,62
110.96,63
115.7,64
121.35,65
93.89,66
122.15,67
106.99,68
118.19,69
110.39,70
116.42,71
115.26,72
111.32,73
107.12,74
107.79,75
112.27,76
110.02,77
121.12,78
119.06,79
118.69,80
118.23,81
109.36,82
84.79,83
114.45,84
130.69,85
111.25,86
121.15,87
84.25,88
94.95,89
103.91,90
101.89,91
126.66,92
100.73,93
113.38,94
105.8,95
140.95,96
80.77,97
114.89,98
115.41,99
108.25,100
106.63,101
96.03,102
100.44,103
108.27,104
109.42,105
107.52,106
98.96,107
102.1,108
104.85,109
112.27,110
132.89,111
99.21,112
105.77,113
99.89,114
108.56,115
102.89,116
107.35,117
109.38,118
114.37,119
111.48,120
106.42,121
117.73,122
