powerInW,timeInMinutes
64.73,0
63.25,1
62.27,2
59.24,3
65.11,4
64.25,5
59.46,6
70.45,7
67.03,8
59.8,9
63.16,10
64.02,11
58.66,12
63.76,13
54.79,14
58.98,15
55.42,16
60.81,17
66.08,18
72.28,19
65.43,20
57.64,21
54.11,22
59.07,23
57.07,24
62.22,25
57.89,26
57.07,27
61.48,28
61.61,29
62.79,30
57.59,31
58.54,32
64.77,33
66.3,34
56.98,35
61.59,36
61.19,37
60.04,38
61.27,39
54.11,40
66.34,41
60.52,42
58.75,43
56.48,44
59.7,45
69.93,46
64.19,47
63.56,48
61.74,49
58.69,50
58.98,51
62.5,52
61.27,53
62.35,54
60.99,55
62.48,56
61.73,57
65.73,58
61.33,59
61.07,60
55.55,61
59.24,62
61.5,63
58.64,64
64.03,65
58.65,66
54.19,67
58.15,68
59.13,69
65.41,70
56.36,71
60.15,72
59.57,73
63.77,74
61.16,75
63.95,76
56.08,77
65.42,78
61.23,79
62.8,80
62.9,81
56.55,82
53.19,83
61.86,84
54.63,85
59.01,86
61.69,87
59.17,88
55.42,89
64.31,90
57.48,91
54.27,92
63.52,93
69.69,94
57.37,95
64.41,96
60.08,97
62.64,98
60.21,99
64.35,100
60.27,101
57.29,102
60.03,103
56.55,104
70.53,105
56.72,106
64.85,107
59.05,108
57.92,109
64.0,110
60.84,111
54.69,112
64.95,113
59.33,114
57.82,115
64.12,116
57.38,117
65.0,118
59.61,119
59.39,120
60.72,121
61.24,122
63.98,123
63.61,124
51.27,125
55.95,126
54.94,127
59.97,128
57.82,129
