powerInW,timeInMinutes
67.0,0
65.5,1
63.88,2
64.75,3
62.33,4
64.22,5
63.88,6
62.38,7
64.9,8
65.25,9
64.25,10
67.0,11
65.83,12
69.4,13
64.8,14
63.9,15
64.11,16
67.71,17
72.14,18
72.4,19
69.0,20
69.67,21
67.12,22
69.0,23
67.5,24
68.22,25
65.88,26
64.86,27
65.0,28
68.25,29
63.0,30
65.0,31
62.71,32
70.5,33
67.43,34
71.0,35
70.0,36
70.62,37
69.78,38
71.56,39
69.0,40
62.62,41
67.86,42
66.12,43
67.14,44
67.0,45
68.33,46
68.3,47
68.57,48
70.86,49
64.33,50
57.43,51
64.25,52
71.0,53
72.29,54
69.0,55
62.0,56
65.44,57
66.5,58
66.12,59
71.0,60
64.62,61
66.88,62
64.11,63
62.9,64
62.62,65
52.67,66
