powerInW,timeInMinutes
27.26,0
26.97,1
24.98,2
24.14,3
25.75,4
26.61,5
24.36,6
23.25,7
23.7,8
24.34,9
27.51,10
25.88,11
25.73,12
26.38,13
27.53,14
25.7,15
26.9,16
26.94,17
27.15,18
24.41,19
26.32,20
25.03,21
25.49,22
25.72,23
30.05,24
22.32,25
25.54,26
26.4,27
26.81,28
24.42,29
28.11,30
28.31,31
29.04,32
27.01,33
24.61,34
23.34,35
25.45,36
24.91,37
24.66,38
25.04,39
25.1,40
27.7,41
27.3,42
23.18,43
26.58,44
24.15,45
26.23,46
23.9,47
25.65,48
25.34,49
22.11,50
23.48,51
24.78,52
25.78,53
27.38,54
28.84,55
24.78,56
29.24,57
25.73,58
23.37,59
26.67,60
24.44,61
26.87,62
26.05,63
24.19,64
26.29,65
29.76,66
24.83,67
25.5,68
24.24,69
25.39,70
