powerInW,timeInMinutes
124.39,0
96.68,1
99.41,2
116.59,3
128.48,4
115.88,5
99.87,6
115.7,7
119.43,8
116.35,9
91.06,10
103.34,11
90.1,12
113.62,13
120.26,14
105.37,15
111.53,16
136.53,17
107.24,18
93.77,19
104.45,20
102.2,21
110.55,22
101.47,23
126.06,24
112.71,25
119.01,26
127.73,27
90.69,28
98.5,29
129.44,30
119.39,31
117.08,32
98.44,33
116.24,34
114.89,35
110.65,36
102.67,37
94.39,38
114.42,39
104.06,40
93.2,41
97.87,42
114.04,43
107.14,44
106.45,45
121.77,46
116.94,47
107.03,48
105.67,49
120.12,50
110.2,51
111.69,52
94.14,53
128.37,54
124.9,55
96.55,56
128.98,57
97.0,58
96.93,59
95.26,60
107.91,61
122.06,62
112.52,63
88.07,64
114.76,65
108.55,66
98.52,67
108.37,68
126.18,69
98.68,70
124.64,71
109.08,72
88.04,73
109.12,74
109.67,75
119.41,76
111.5,77
99.76,78
108.59,79
121.89,80
96.51,81
108.03,82
111.66,83
111.6,84
109.68,85
132.44,86
108.48,87
99.34,88
104.53,89
118.06,90
