powerInW,timeInMinutes
74.0,0
2272.0,1
2295.0,2
2305.0,3
2247.0,4
2258.0,5
2238.0,6
2246.0,7
2235.0,8
2211.0,9
63.0,10
71.0,11
75.0,12
71.0,13
87.0,14
76.0,15
161.0,16
26.0,17
81.0,18
2254.0,19
2250.0,20
2257.0,21
2237.0,22
2244.0,23
74.0,24
71.0,25
84.0,26
85.0,27
89.0,28
78.0,29
87.0,30
83.0,31
82.0,32
70.0,33
70.0,34
2235.0,35
2224.0,36
2231.0,37
2218.0,38
2222.0,39
2226.0,40
2249.0,41
2240.0,42
2243.0,43
85.0,44
86.0,45
77.0,46
85.0,47
77.0,48
86.0,49
82.0,50
86.0,51
78.0,52
80.0,53
85.0,54
76.0,55
84.0,56
74.0,57
72.0,58
86.0,59
77.0,60
83.0,61
68.0,62
76.0,63
77.0,64
86.0,65
70.0,66
86.0,67
76.0,68
84.0,69
69.0,70
67.0,71
69.0,72
67.0,73
69.0,74
68.0,75
68.0,76
67.0,77
69.0,78
66.0,79
69.0,80
83.0,81
69.0,82
67.0,83
84.0,84
169.0,85
45.0,86
41.0,87
27.0,88
12.0,89
69.0,90
62.0,91
68.0,92
71.0,93
79.0,94
32.0,95
27.0,96
83.0,97
68.0,98
72.0,99
81.0,100
69.0,101
62.0,102
26.0,103
171.0,104
2220.0,105
2233.0,106
2214.0,107
2208.0,108
2198.0,109
2207.0,110
2218.0,111
2203.0,112
2229.0,113
2225.0,114
2212.0,115
2220.0,116
2211.0,117
2215.0,118
2202.0,119
2205.0,120
61.0,121
0.0,122
0.0,123
32.0,124
27.0,125
