powerInW,timeInMinutes
20.0,0
20.0,1
20.0,2
20.0,3
20.0,4
20.0,5
20.0,6
20.0,7
20.0,8
20.0,9
20.0,10
20.0,11
20.0,12
20.0,13
20.0,14
20.0,15
20.0,16
20.0,17
20.0,18
20.0,19
40.0,20
40.0,21
40.0,22
40.0,23
40.0,24
40.0,25
40.0,26
40.0,27
40.0,28
40.0,29
40.0,30
40.0,31
40.0,32
40.0,33
40.0,34
40.0,35
40.0,36
40.0,37
40.0,38
40.0,39
40.0,40
40.0,41
40.0,42
40.0,43
40.0,44
40.0,45
40.0,46
40.0,47
40.0,48
40.0,49
40.0,50
40.0,51
40.0,52
40.0,53
40.0,54
40.0,55
40.0,56
40.0,57
40.0,58
40.0,59
40.0,60
40.0,61
40.0,62
40.0,63
60.0,64
60.0,65
60.0,66
60.0,67
60.0,68
40.0,69
40.0,70
40.0,71
40.0,72
40.0,73
40.0,74
40.0,75
40.0,76
40.0,77
40.0,78
40.0,79
40.0,80
40.0,81
40.0,82
40.0,83
40.0,84
40.0,85
40.0,86
40.0,87
40.0,88
40.0,89
40.0,90
40.0,91
40.0,92
40.0,93
40.0,94
40.0,95
40.0,96
40.0,97
40.0,98
40.0,99
40.0,100
40.0,101
40.0,102
40.0,103
40.0,104
40.0,105
40.0,106
40.0,107
40.0,108
40.0,109
20.0,110
20.0,111
20.0,112
20.0,113
20.0,114
20.0,115
20.0,116
20.0,117
20.0,118
20.0,119
20.0,120
20.0,121
20.0,122
40.0,123
40.0,124
40.0,125
40.0,126
40.0,127
40.0,128
40.0,129
40.0,130
40.0,131
40.0,132
40.0,133
40.0,134
40.0,135
40.0,136
40.0,137
40.0,138
40.0,139
40.0,140
40.0,141
40.0,142
40.0,143
20.0,144
20.0,145
20.0,146
20.0,147
20.0,148
20.0,149
20.0,150
20.0,151
20.0,152
20.0,153
20.0,154
20.0,155
20.0,156
20.0,157
20.0,158
20.0,159
20.0,160
20.0,161
20.0,162
20.0,163
20.0,164
20.0,165
20.0,166
20.0,167
20.0,168
20.0,169
20.0,170
20.0,171
20.0,172
20.0,173
20.0,174
20.0,175
20.0,176
20.0,177
20.0,178
20.0,179
20.0,180
20.0,181
20.0,182
20.0,183
20.0,184
20.0,185
20.0,186
20.0,187
20.0,188
20.0,189
20.0,190
20.0,191
20.0,192
20.0,193
20.0,194
20.0,195
30.0,196
30.0,197
30.0,198
30.0,199
30.0,200
30.0,201
20.0,202
40.0,203
40.0,204
40.0,205
40.0,206
40.0,207
40.0,208
20.0,209
20.0,210
20.0,211
20.0,212
20.0,213
20.0,214
20.0,215
20.0,216
20.0,217
20.0,218
20.0,219
20.0,220
20.0,221
20.0,222
20.0,223
20.0,224
20.0,225
20.0,226
20.0,227
20.0,228
20.0,229
20.0,230
20.0,231
20.0,232
20.0,233
20.0,234
20.0,235
20.0,236
20.0,237
20.0,238
20.0,239
20.0,240
20.0,241
20.0,242
20.0,243
20.0,244
20.0,245
20.0,246
20.0,247
20.0,248
20.0,249
20.0,250
20.0,251
20.0,252
20.0,253
20.0,254
20.0,255
20.0,256
20.0,257
20.0,258
20.0,259
20.0,260
20.0,261
20.0,262
20.0,263
20.0,264
20.0,265
20.0,266
20.0,267
20.0,268
20.0,269
20.0,270
20.0,271
20.0,272
20.0,273
20.0,274
20.0,275
20.0,276
20.0,277
20.0,278
20.0,279
20.0,280
20.0,281
20.0,282
20.0,283
20.0,284
20.0,285
20.0,286
20.0,287
20.0,288
20.0,289
20.0,290
20.0,291
20.0,292
20.0,293
20.0,294
20.0,295
20.0,296
20.0,297
20.0,298
20.0,299
20.0,300
20.0,301
20.0,302
20.0,303
20.0,304
20.0,305
20.0,306
20.0,307
20.0,308
20.0,309
20.0,310
20.0,311
20.0,312
20.0,313
20.0,314
20.0,315
20.0,316
20.0,317
20.0,318
20.0,319
20.0,320
20.0,321
20.0,322
20.0,323
20.0,324
