powerInW,timeInMinutes
101.16,0
116.1,1
108.88,2
113.98,3
105.62,4
102.93,5
109.4,6
113.4,7
108.89,8
123.41,9
106.53,10
125.75,11
124.07,12
121.84,13
109.49,14
114.65,15
111.3,16
129.44,17
145.0,18
116.25,19
113.96,20
117.37,21
121.41,22
94.53,23
140.89,24
118.93,25
104.59,26
110.49,27
119.2,28
112.65,29
110.86,30
114.27,31
112.53,32
101.61,33
108.96,34
98.39,35
107.85,36
128.13,37
108.08,38
96.57,39
110.34,40
101.68,41
116.84,42
118.71,43
113.31,44
119.86,45
85.8,46
128.27,47
116.76,48
118.48,49
106.54,50
90.58,51
112.06,52
126.69,53
114.65,54
111.61,55
105.21,56
99.45,57
101.28,58
128.79,59
