powerInW,timeInMinutes
40.0,0
40.0,1
40.0,2
40.0,3
40.0,4
40.0,5
40.0,6
40.0,7
40.0,8
60.0,9
60.0,10
60.0,11
60.0,12
60.0,13
60.0,14
60.0,15
60.0,16
60.0,17
60.0,18
60.0,19
60.0,20
60.0,21
60.0,22
60.0,23
60.0,24
60.0,25
60.0,26
60.0,27
60.0,28
60.0,29
60.0,30
60.0,31
60.0,32
60.0,33
60.0,34
60.0,35
60.0,36
60.0,37
60.0,38
60.0,39
60.0,40
60.0,41
60.0,42
60.0,43
60.0,44
60.0,45
60.0,46
60.0,47
60.0,48
60.0,49
60.0,50
60.0,51
60.0,52
60.0,53
60.0,54
60.0,55
60.0,56
60.0,57
60.0,58
60.0,59
60.0,60
60.0,61
60.0,62
60.0,63
60.0,64
60.0,65
60.0,66
60.0,67
60.0,68
60.0,69
60.0,70
60.0,71
60.0,72
60.0,73
70.0,74
70.0,75
70.0,76
70.0,77
70.0,78
60.0,79
40.0,80
40.0,81
40.0,82
40.0,83
40.0,84
40.0,85
40.0,86
40.0,87
40.0,88
40.0,89
40.0,90
40.0,91
40.0,92
40.0,93
20.0,94
20.0,95
20.0,96
20.0,97
20.0,98
20.0,99
20.0,100
20.0,101
20.0,102
20.0,103
20.0,104
20.0,105
20.0,106
20.0,107
20.0,108
20.0,109
20.0,110
20.0,111
20.0,112
20.0,113
20.0,114
20.0,115
20.0,116
20.0,117
20.0,118
20.0,119
20.0,120
20.0,121
20.0,122
20.0,123
20.0,124
20.0,125
20.0,126
20.0,127
20.0,128
20.0,129
20.0,130
20.0,131
20.0,132
20.0,133
20.0,134
20.0,135
20.0,136
20.0,137
20.0,138
20.0,139
20.0,140
20.0,141
20.0,142
20.0,143
20.0,144
20.0,145
20.0,146
20.0,147
30.0,148
30.0,149
30.0,150
30.0,151
30.0,152
30.0,153
30.0,154
30.0,155
30.0,156
30.0,157
30.0,158
30.0,159
50.0,160
50.0,161
50.0,162
50.0,163
50.0,164
50.0,165
50.0,166
50.0,167
50.0,168
50.0,169
50.0,170
50.0,171
50.0,172
40.0,173
40.0,174
40.0,175
40.0,176
40.0,177
40.0,178
40.0,179
40.0,180
40.0,181
40.0,182
40.0,183
40.0,184
40.0,185
40.0,186
20.0,187
20.0,188
20.0,189
20.0,190
20.0,191
20.0,192
20.0,193
20.0,194
20.0,195
20.0,196
20.0,197
20.0,198
20.0,199
20.0,200
20.0,201
20.0,202
20.0,203
20.0,204
20.0,205
20.0,206
20.0,207
20.0,208
20.0,209
20.0,210
20.0,211
20.0,212
20.0,213
20.0,214
20.0,215
20.0,216
20.0,217
20.0,218
20.0,219
20.0,220
20.0,221
20.0,222
20.0,223
20.0,224
20.0,225
20.0,226
20.0,227
20.0,228
20.0,229
20.0,230
20.0,231
20.0,232
20.0,233
20.0,234
20.0,235
20.0,236
20.0,237
20.0,238
20.0,239
20.0,240
20.0,241
20.0,242
20.0,243
20.0,244
20.0,245
