powerInW,timeInMinutes
26.82,0
25.38,1
25.52,2
26.59,3
25.83,4
27.64,5
26.51,6
23.57,7
26.36,8
25.55,9
28.4,10
27.26,11
25.52,12
26.62,13
26.27,14
24.06,15
25.24,16
24.06,17
25.85,18
25.2,19
25.4,20
24.22,21
23.06,22
25.61,23
25.3,24
26.42,25
24.73,26
24.99,27
28.0,28
28.89,29
26.88,30
24.95,31
26.15,32
29.19,33
22.22,34
25.77,35
25.67,36
26.29,37
27.02,38
24.74,39
25.93,40
24.83,41
26.48,42
24.14,43
26.56,44
25.29,45
24.63,46
26.37,47
28.0,48
27.53,49
25.19,50
27.84,51
25.72,52
26.89,53
26.13,54
23.91,55
27.19,56
29.27,57
24.52,58
26.82,59
25.19,60
27.62,61
27.34,62
25.13,63
26.6,64
28.27,65
26.04,66
23.19,67
24.73,68
23.41,69
25.32,70
25.31,71
27.76,72
25.3,73
27.17,74
25.04,75
26.28,76
26.2,77
29.94,78
26.39,79
26.13,80
26.18,81
27.41,82
25.64,83
25.77,84
26.09,85
25.09,86
25.7,87
24.48,88
25.84,89
26.14,90
26.36,91
22.09,92
26.42,93
27.87,94
24.08,95
24.27,96
26.48,97
24.12,98
23.37,99
24.28,100
29.07,101
23.57,102
26.34,103
25.09,104
26.17,105
27.89,106
24.89,107
25.94,108
27.79,109
25.96,110
26.03,111
26.45,112
25.06,113
26.27,114
24.25,115
25.82,116
26.71,117
27.84,118
24.38,119
25.89,120
25.33,121
