powerInW,timeInMinutes
19.21,0
17.45,1
15.86,2
15.67,3
16.88,4
17.68,5
18.28,6
13.88,7
16.9,8
17.84,9
18.57,10
15.86,11
17.52,12
15.68,13
12.74,14
17.85,15
14.66,16
16.18,17
16.49,18
17.24,19
16.34,20
17.91,21
14.51,22
16.63,23
14.2,24
17.01,25
16.55,26
15.27,27
18.7,28
16.53,29
17.0,30
19.89,31
17.58,32
17.39,33
14.75,34
13.55,35
14.18,36
16.8,37
18.09,38
14.84,39
18.26,40
18.08,41
17.16,42
15.98,43
16.48,44
14.61,45
16.82,46
18.13,47
17.33,48
18.34,49
13.95,50
16.15,51
15.39,52
15.44,53
15.78,54
16.61,55
16.2,56
18.29,57
15.64,58
16.27,59
18.32,60
17.26,61
17.23,62
16.85,63
16.41,64
