powerInW,timeInMinutes
27.02,0
26.0,1
26.96,2
28.07,3
25.91,4
24.43,5
27.13,6
23.34,7
26.17,8
25.58,9
26.36,10
24.06,11
23.06,12
24.31,13
24.36,14
28.77,15
39.28,16
38.49,17
44.42,18
40.55,19
36.2,20
42.12,21
38.39,22
38.12,23
38.57,24
41.17,25
39.11,26
40.71,27
36.74,28
40.55,29
37.73,30
45.29,31
40.29,32
39.38,33
41.85,34
39.26,35
39.88,36
37.41,37
41.52,38
39.17,39
36.9,40
37.73,41
37.84,42
36.68,43
37.5,44
39.72,45
38.67,46
40.19,47
38.66,48
35.01,49
37.6,50
41.01,51
38.87,52
38.43,53
27.29,54
27.0,55
25.38,56
25.44,57
29.65,58
27.11,59
28.54,60
27.78,61
25.88,62
24.25,63
23.13,64
25.0,65
26.52,66
