powerInW,timeInMinutes
1694.0,0
1628.0,1
1616.0,2
1625.0,3
1615.0,4
1612.0,5
1613.0,6
1612.0,7
1622.0,8
1620.0,9
1631.0,10
1614.0,11
1617.0,12
1613.0,13
1620.0,14
1620.0,15
1621.0,16
1627.0,17
1630.0,18
1622.0,19
1622.0,20
1631.0,21
1615.0,22
1611.0,23
1615.0,24
1616.0,25
60.0,26
1604.0,27
1621.0,28
1611.0,29
59.0,30
1614.0,31
1616.0,32
1603.0,33
59.0,34
1621.0,35
1621.0,36
1621.0,37
60.0,38
1605.0,39
1613.0,40
59.0,41
1609.0,42
1595.0,43
1597.0,44
58.0,45
1612.0,46
1629.0,47
60.0,48
1670.0,49
1636.0,50
1643.0,51
61.0,52
