powerInW,timeInMinutes
13.75,0
111.4,1
2152.67,2
2341.11,3
2296.22,4
2312.11,5
2326.8,6
2327.67,7
403.75,8
389.67,9
859.56,10
116.56,11
53.44,12
77.78,13
148.22,14
9.0,15
53.38,16
126.0,17
53.11,18
72.78,19
153.67,20
91.22,21
161.44,22
91.88,23
15.78,24
179.56,25
107.89,26
77.22,27
151.11,28
235.56,29
429.0,30
518.62,31
208.44,32
0.89,33
0.0,34
0.0,35
5.22,36
86.22,37
2325.11,38
2339.89,39
802.33,40
2328.78,41
2374.44,42
2321.67,43
2306.6,44
1132.33,45
1631.67,46
388.75,47
388.78,48
88.33,49
123.7,50
105.11,51
9.0,52
102.78,53
94.56,54
19.78,55
59.8,56
210.22,57
90.5,58
145.11,59
79.78,60
16.0,61
83.44,62
114.44,63
80.67,64
131.11,65
205.78,66
330.6,67
446.56,68
145.38,69
