powerInW,timeInMinutes
110.0,0
97.75,1
83.9,2
77.11,3
88.56,4
94.67,5
96.12,6
96.33,7
96.56,8
97.0,9
96.44,10
96.38,11
96.11,12
96.0,13
95.8,14
96.11,15
96.0,16
95.89,17
95.7,18
95.78,19
95.22,20
95.0,21
94.89,22
95.0,23
94.44,24
93.89,25
93.88,26
93.78,27
93.67,28
93.5,29
93.33,30
93.22,31
93.0,32
93.0,33
92.78,34
92.67,35
91.89,36
92.0,37
92.0,38
91.89,39
91.89,40
91.44,41
91.88,42
91.89,43
91.11,44
91.33,45
91.33,46
91.33,47
91.44,48
91.22,49
90.89,50
91.11,51
90.62,52
90.78,53
90.56,54
90.89,55
90.67,56
47.5,57
