powerInW,timeInMinutes
110.26,0
110.33,1
84.47,2
111.14,3
106.51,4
98.49,5
100.82,6
108.79,7
101.36,8
101.81,9
101.59,10
106.42,11
105.22,12
97.82,13
112.58,14
106.59,15
116.8,16
115.7,17
92.84,18
122.59,19
98.97,20
134.98,21
85.79,22
130.76,23
105.27,24
95.79,25
132.33,26
118.49,27
107.66,28
97.05,29
132.49,30
116.58,31
99.53,32
99.47,33
106.38,34
117.19,35
110.62,36
101.14,37
113.89,38
98.0,39
102.81,40
129.83,41
111.73,42
116.77,43
90.58,44
124.87,45
100.47,46
105.17,47
112.72,48
107.18,49
104.14,50
104.0,51
99.17,52
95.99,53
109.5,54
99.61,55
104.04,56
104.56,57
114.13,58
110.85,59
118.51,60
124.83,61
110.99,62
99.14,63
117.0,64
101.17,65
107.02,66
104.47,67
112.36,68
102.61,69
106.34,70
123.63,71
121.55,72
117.53,73
118.23,74
106.66,75
104.74,76
101.23,77
107.98,78
121.69,79
114.89,80
118.3,81
113.83,82
