powerInW,timeInMinutes
2508.25,0
2530.0,1
2535.0,2
2549.75,3
1615.5,4
2536.62,5
2555.67,6
2509.67,7
2530.29,8
2528.78,9
1950.11,10
2501.12,11
2542.67,12
2530.88,13
2536.67,14
2511.88,15
1931.25,16
2545.67,17
2560.62,18
2564.0,19
689.89,20
153.5,21
1644.38,22
2557.67,23
2552.75,24
2543.88,25
2544.38,26
2569.44,27
1429.67,28
2545.0,29
2549.75,30
552.83,31
156.0,32
1626.0,33
1438.0,34
633.88,35
2509.78,36
2508.12,37
2520.0,38
2514.0,39
2249.11,40
1932.38,41
2534.89,42
2515.0,43
2511.67,44
2517.62,45
142.11,46
136.22,47
1970.11,48
2518.33,49
2503.56,50
2529.12,51
2204.62,52
1734.89,53
2556.88,54
2553.0,55
2035.11,56
160.5,57
143.89,58
1643.0,59
2536.78,60
2533.62,61
2537.62,62
2558.44,63
2269.67,64
1941.38,65
429.11,66
159.5,67
1762.22,68
2575.22,69
1967.88,70
1611.5,71
1927.12,72
2572.33,73
2542.12,74
2552.0,75
1061.75,76
147.67,77
744.0,78
2496.44,79
2511.88,80
2535.89,81
2532.89,82
1197.11,83
2527.25,84
2503.78,85
1935.38,86
157.44,87
158.33,88
1038.25,89
2541.22,90
2558.44,91
2557.0,92
2538.22,93
2553.5,94
764.0,95
156.75,96
156.88,97
2267.22,98
1521.25,99
