powerInW,timeInMinutes
113.86,0
96.49,1
127.21,2
113.29,3
92.38,4
108.2,5
117.82,6
92.35,7
105.17,8
113.71,9
123.64,10
89.88,11
87.92,12
113.58,13
119.92,14
89.59,15
94.55,16
120.63,17
108.21,18
123.19,19
119.63,20
94.94,21
93.66,22
127.8,23
117.89,24
105.99,25
111.69,26
107.95,27
106.12,28
110.67,29
119.3,30
110.77,31
87.97,32
105.48,33
112.76,34
111.67,35
127.06,36
113.3,37
96.13,38
115.86,39
104.69,40
121.0,41
119.69,42
119.22,43
99.47,44
118.02,45
112.87,46
108.19,47
91.26,48
120.5,49
100.89,50
