powerInW,timeInMinutes
110.0,0
93.67,1
81.78,2
77.5,3
91.33,4
95.33,5
96.25,6
97.22,7
97.33,8
96.88,9
96.44,10
96.38,11
96.0,12
96.0,13
96.0,14
95.44,15
95.11,16
95.0,17
95.0,18
95.0,19
95.0,20
94.88,21
94.44,22
94.12,23
94.11,24
93.62,25
93.67,26
93.25,27
93.22,28
92.67,29
92.75,30
92.33,31
92.22,32
92.25,33
91.89,34
91.67,35
91.44,36
91.5,37
91.25,38
90.78,39
90.67,40
90.12,41
90.89,42
90.22,43
90.0,44
90.0,45
89.88,46
89.38,47
89.9,48
89.75,49
89.5,50
89.56,51
89.67,52
89.75,53
89.67,54
89.12,55
89.22,56
89.67,57
68.25,58
