powerInW,timeInMinutes
26.16,0
24.57,1
25.69,2
27.54,3
26.77,4
27.64,5
27.53,6
23.7,7
24.15,8
28.5,9
26.59,10
24.25,11
24.58,12
25.78,13
26.82,14
25.74,15
23.9,16
25.74,17
24.03,18
24.71,19
27.1,20
26.17,21
27.66,22
26.88,23
25.6,24
25.29,25
26.88,26
24.89,27
24.11,28
24.31,29
27.28,30
26.09,31
23.87,32
27.01,33
26.62,34
24.34,35
28.87,36
25.72,37
24.03,38
25.48,39
25.38,40
26.17,41
26.91,42
26.78,43
27.78,44
27.15,45
23.13,46
26.23,47
28.52,48
26.08,49
24.87,50
23.69,51
28.96,52
24.92,53
25.38,54
28.04,55
25.2,56
27.75,57
25.0,58
