powerInW,timeInMinutes
669.0,0
712.0,1
777.0,2
859.0,3
924.0,4
971.0,5
1009.0,6
1035.0,7
1052.0,8
1061.0,9
1062.0,10
1070.0,11
1066.0,12
1062.0,13
1056.0,14
1050.0,15
1047.0,16
1033.0,17
1032.0,18
1031.0,19
1038.0,20
1031.0,21
1025.0,22
1031.0,23
1037.0,24
1021.0,25
1020.0,26
1021.0,27
1021.0,28
1017.0,29
1018.0,30
1017.0,31
1019.0,32
1018.0,33
1014.0,34
1017.0,35
1019.0,36
1016.0,37
1017.0,38
1002.0,39
1008.0,40
1011.0,41
1007.0,42
1012.0,43
1012.0,44
1008.0,45
1001.0,46
1003.0,47
1004.0,48
1003.0,49
1005.0,50
1007.0,51
1012.0,52
995.0,53
1002.0,54
1004.0,55
1011.0,56
999.0,57
999.0,58
998.0,59
1008.0,60
1006.0,61
996.0,62
992.0,63
996.0,64
1003.0,65
990.0,66
992.0,67
1001.0,68
998.0,69
988.0,70
992.0,71
1002.0,72
1003.0,73
988.0,74
991.0,75
999.0,76
996.0,77
1003.0,78
997.0,79
984.0,80
993.0,81
1003.0,82
1000.0,83
997.0,84
989.0,85
994.0,86
990.0,87
990.0,88
978.0,89
990.0,90
996.0,91
992.0,92
986.0,93
971.0,94
986.0,95
987.0,96
988.0,97
983.0,98
973.0,99
984.0,100
990.0,101
991.0,102
984.0,103
975.0,104
989.0,105
989.0,106
984.0,107
985.0,108
977.0,109
985.0,110
990.0,111
989.0,112
982.0,113
984.0,114
986.0,115
985.0,116
980.0,117
982.0,118
983.0,119
985.0,120
988.0,121
982.0,122
984.0,123
984.0,124
978.0,125
979.0,126
988.0,127
987.0,128
987.0,129
978.0,130
978.0,131
992.0,132
986.0,133
994.0,134
998.0,135
